Order Number,Item,Frequency
19191,搞 恶作剧 的 皮皮鬼,5
19192,上 望去,5
19193,上 望,5
19194,一 桶,5
19195,一 只 死,5
19196,一 个 漂亮 的,5
19197,一 个 比,5
19198,一 个 最,5
19199,一 个 三,5
19200,一 两 次,5
19201,摔 得,5
19202,摇晃 起来,5
19203,摔断 了,5
19204,摔倒 了,5
19205,摸 他,5
19206,摸 不 着 头脑,5
19207,摸 着,5
19208,摸 他 的,5
19209,可是 一,5
19210,可以 骑,5
19211,可以 说 是,5
19212,撕破 了,5
19213,撒腿 跑 了 起来,5
19214,撒腿 跑 了,5
19215,擤 鼻子,5
19216,撒腿 跑,5
19217,支持 塞德里克•迪戈 里 的,5
19218,支持 塞德里克•迪戈 里,5
19219,支持 塞德里克•迪戈,5
19220,支 着,5
19221,擦 干净,5
19222,可是 就 在,5
19223,他 实际上,5
19224,支持 塞德里克•迪戈 里 的 徽章,5
19225,收 起来,5
19226,可是 我 的,5
19227,可是 没 等,5
19228,他 对 赫敏,5
19229,放 在 他,5
19230,放 他,5
19231,他 对面,5
19232,他 对 罗恩 和 赫敏,5
19233,可是 这,5
19234,放 在 箱子,5
19235,可是 邓布利多,5
19236,可是 还,5
19237,放在 一,5
19238,可能 从,5
19239,他 小心翼翼 地,5
19240,他 小心翼翼,5
19241,个 带,5
19242,故意 把,5
19243,故事 的,5
19244,敏锐 地,5
19245,救 你,5
19246,可能 去,5
19247,可能 再,5
19248,教室 后面,5
19249,教室 里 的,5
19250,教 他,5
19251,可能 会 被,5
19252,教工 桌子 后面 的,5
19253,教师 的,5
19254,教工 桌子 后面,5
19255,教授 厉声,5
19256,可靠 的,5
19257,可能 知道,5
19258,可能 的话,5
19259,他 就 觉得,5
19260,上 气 不 接下气 地,5
19261,上 来,5
19262,教授 坐 在,5
19263,教授 坐,5
19264,教授 回来,5
19265,右边 的 一,5
19266,教授 正,5
19267,教授 布置 的,5
19268,教授 大声,5
19269,右边 一,5
19270,教授 的 办公室,5
19271,教授 正在,5
19272,敞开 了,5
19273,教给 我们,5
19274,吃 一 块,5
19275,他 已经 不,5
19276,个 意思,5
19277,敢 再,5
19278,敢 不 敢,5
19279,敢 不,5
19280,敢 看,5
19281,散发 出,5
19282,吃 他,5
19283,他 已经 把,5
19284,整 个 房间,5
19285,整 个 夏天,5
19286,敲响 了,5
19287,他 帮,5
19288,个 戴 着,5
19289,上 留下,5
19290,整个 体育场,5
19291,整整 一 年,5
19292,整个 身体,5
19293,整 个 礼堂,5
19294,文章 的,5
19295,吃 过 早饭,5
19296,斯 内 普用,5
19297,斯内普 的 声音,5
19298,斯内普 突然,5
19299,斯内普 的 目光,5
19300,斯内普 的 办公室,5
19301,斯内普 就,5
19302,吃惊 地 发现,5
19303,他 干掉,5
19304,斯莱特 林,5
19305,斯梅廷 手杖,5
19306,吃饭 时,5
19307,新 学期,5
19308,新 买,5
19309,吃饭 的 时候,5
19310,个 摄,5
19311,上 的 人 都,5
19312,新闻 广播员,5
19313,新 课本,5
19314,方方正正 的,5
19315,方向 走去,5
19316,新 老师,5
19317,旁 坐下,5
19318,施 了 魔法 的 天花板,5
19319,他 强迫 自己,5
19320,个 摄 魂怪,5
19321,一 次 被,5
19322,一 次 机会,5
19323,一 次 是,5
19324,一 棵 树 上,5
19325,旁 站,5
19326,旁边 的 一 个,5
19327,同 船 旅行,5
19328,同 船,5
19329,他 很 快,5
19330,无声 的,5
19331,无力 地 说,5
19332,无 权,5
19333,无比 的,5
19334,无害 的,5
19335,无精打采 地,5
19336,同学们 都 在,5
19337,同学 似乎,5
19338,他 径直,5
19339,既然 已经,5
19340,既然 他,5
19341,时 一,5
19342,名字 叫,5
19343,名 追球手,5
19344,名 学生,5
19345,时 那样,5
19346,时 才 能,5
19347,时 总是,5
19348,时代 的,5
19349,时 都,5
19350,他 怎么 也,5
19351,他 忘记 了,5
19352,他 微笑 着,5
19353,个 教室,5
19354,时间 呢,5
19355,时刻 保持 警惕,5
19356,时间 都 在,5
19357,时间 转换器,5
19358,时刻 保持,5
19359,明摆 着 的,5
19360,明媚 的,5
19361,明白 为什么,5
19362,后面 传来 一,5
19363,他 总 觉得,5
19364,明白 你,5
19365,明白 是,5
19366,明白 我 的 意思,5
19367,后面 的 墙 上,5
19368,后面 的 墙,5
19369,星光 闪烁 的,5
19370,后面 紧跟,5
19371,星期 就,5
19372,后面 紧跟 着,5
19373,后面 的 那,5
19374,他 想 干,5
19375,他 想到,5
19376,他 想 干 什么,5
19377,个 更,5
19378,上 看见,5
19379,上 的 那 副,5
19380,是 一 堆,5
19381,是 一 座,5
19382,向 右 一,5
19383,向 后,5
19384,向 右,5
19385,是 不 应该 知道,5
19386,向前 走,5
19387,向前 跨,5
19388,向前 走去,5
19389,向 门口,5
19390,向 那,5
19391,个 月 前,5
19392,是 不 能,5
19393,是 不 是 真,5
19394,向前 跨 了,5
19395,是 个 了不起,5
19396,他 我,5
19397,是 个 了不起 的,5
19398,他 戴,5
19399,是 个 食死徒,5
19400,是 个 小,5
19401,个 有,5
19402,个 月 里,5
19403,是 了不起,5
19404,是 事实,5
19405,他 所有 的,5
19406,他 所有,5
19407,上 系,5
19408,上 第一,5
19409,是 什么 样子,5
19410,是 从 哪儿 来 的,5
19411,是 从 哪儿 来,5
19412,是 从 一,5
19413,他 手 里 拿 着,5
19414,是 他 最,5
19415,是 他 从,5
19416,个 格林迪洛,5
19417,是 令 人,5
19418,是 令,5
19419,是 伏地魔 的,5
19420,听 你,5
19421,他 才 能,5
19422,是 值得,5
19423,他 打 了 个,5
19424,个 毒咒,5
19425,个 样子,5
19426,是 偶然,5
19427,是 傻瓜,5
19428,是 做 什么,5
19429,是 克鲁克山,5
19430,他 扫,5
19431,是 凤凰社,5
19432,听到 了 一,5
19433,听到 他,5
19434,他 扫视,5
19435,他 扫 了,5
19436,个 比赛,5
19437,是 又,5
19438,听到 你,5
19439,听到 有,5
19440,听到 有 人,5
19441,他 找,5
19442,他 扭头,5
19443,是 同,5
19444,是 同 一,5
19445,是 吃,5
19446,是 呢,5
19447,听到 过,5
19448,听到 身后,5
19449,个 比赛 项目,5
19450,个 比,5
19451,一 溜 小跑,5
19452,一 比,5
19453,一 只 甲虫,5
19454,一 只 独角兽,5
19455,是 哪,5
19456,听见 一 阵,5
19457,是 在 找,5
19458,是 在 哪儿,5
19459,是 因为 这个,5
19460,他 把 一 只,5
19461,是 在 看,5
19462,是 女生,5
19463,是 太 高兴,5
19464,听见 吗,5
19465,是 学生,5
19466,是 安全 的,5
19467,是 安全,5
19468,听见 罗恩,5
19469,个 漂亮 的,5
19470,个 活,5
19471,是 小 矮星,5
19472,听见 那,5
19473,听见 远处,5
19474,是 布莱克,5
19475,听见 那个,5
19476,听说 他,5
19477,他 抬头 看 着,5
19478,他 抬头 看,5
19479,是 弗雷德 和 乔治,5
19480,吵醒 的,5
19481,他 抽出 魔杖,5
19482,他 抬起 头 来,5
19483,个 熟悉 的 声音,5
19484,上 跳 了 下来,5
19485,是 愿意,5
19486,吸血鬼 同,5
19487,吸血鬼 同 船 旅行,5
19488,是 我 见,5
19489,是 我 见 过 的,5
19490,是 我 见 过,5
19491,吸血鬼 的,5
19492,吸血鬼 同 船,5
19493,吸引 了,5
19494,这 种 事,5
19495,是 我 见 过 的 最,5
19496,吻 了,5
19497,吹胀 了,5
19498,是 斯,5
19499,这 种 药,5
19500,是 斯莱特林 的 继承人,5
19501,是 斯内普 教授,5
19502,他 拿到,5
19503,他 招手,5
19504,个 用,5
19505,是 明摆 着,5
19506,是 明摆 着 的,5
19507,是 明摆,5
19508,是 时候 了,5
19509,是 最后 一,5
19510,呆呆地 望 着,5
19511,呆呆地 望,5
19512,是 根本,5
19513,是 格兰芬多 学院 的,5
19514,是 格兰芬多 学院,5
19515,是 格兰芬 多 的,5
19516,他 挥手,5
19517,是 死,5
19518,是 毫 无,5
19519,是 毫,5
19520,他 挥舞,5
19521,他 挣扎 着,5
19522,他 指 了,5
19523,一 点 的,5
19524,一 点 我,5
19525,是 海格 的,5
19526,是 混 血统,5
19527,是 混,5
19528,他 擦,5
19529,是 特别,5
19530,是 独角兽,5
19531,告诉 你们 的,5
19532,是 由于,5
19533,告诉 别人,5
19534,告诉 你们 吧,5
19535,他 撕开,5
19536,是 相信,5
19537,是 科林•克里维,5
19538,是 神秘 人 的,5
19539,是 真的 吗,5
19540,告诉 我 了,5
19541,个 瘦瘦,5
19542,是 穿,5
19543,是 绿色 的,5
19544,是 绝对 不,5
19545,告诉 罗恩 和 赫敏,5
19546,是 虫 尾巴,5
19547,是 虫,5
19548,是 英国,5
19549,是 说 他,5
19550,是 谁 干,5
19551,是 谁 了,5
19552,呻吟 了 一 声,5
19553,呻吟 了 一,5
19554,告诉 罗恩 和,5
19555,上 闪闪,5
19556,是 谁 把,5
19557,是 赫奇 帕奇,5
19558,是 赫奇,5
19559,是 谁 干 的,5
19560,是 赫敏 的,5
19561,他 是 想,5
19562,是 这 个 意思,5
19563,呼哧 呼哧 的,5
19564,是 这么 回,5
19565,呼哧 的,5
19566,他 是 我,5
19567,个 矮矮,5
19568,是 这些,5
19569,是 这么 回 事,5
19570,他 是否,5
19571,是 那 种,5
19572,是 那 位,5
19573,个 矮矮 胖胖,5
19574,上 霍格沃茨,5
19575,和 两,5
19576,是 金妮,5
19577,和 一 大,5
19578,是 魔杖,5
19579,和 乔治 都,5
19580,和 乔治 说,5
19581,他 曾,5
19582,是 麦格 教授,5
19583,是 麦格,5
19584,显形 的,5
19585,是否 有,5
19586,是 魔法 部,5
19587,显得 不,5
19588,和 以前 一样,5
19589,上 露出 一,5
19590,上 闪闪 发亮,5
19591,上 闪烁,5
19592,一 只 蟾蜍,5
19593,显然 很,5
19594,和 伏地魔 的,5
19595,晚上 八点,5
19596,晕 过去,5
19597,晃 了,5
19598,他 最 好 的 朋友,5
19599,晚饭 的,5
19600,普通 巫师 等级,5
19601,普通 巫师,5
19602,和 分院,5
19603,和 凯蒂,5
19604,和 分院 帽,5
19605,暴躁 地,5
19606,他 有 一 种,5
19607,曲折 的,5
19608,暴露 身份,5
19609,更 不用,5
19610,他 有些,5
19611,个 红头发,5
19612,个 简单 的,5
19613,个 笑话,5
19614,更 像 一,5
19615,更 倒霉,5
19616,更 不用 说,5
19617,和 夫人,5
19618,和 大家 一起,5
19619,和 哈利 都,5
19620,更 多 的 人,5
19621,和 她 的,5
19622,他 望望,5
19623,上 顿时,5
19624,曾经 在,5
19625,更衣室 里,5
19626,更加 强大,5
19627,和 布斯巴顿,5
19628,和 巴格曼,5
19629,和 巴克比克,5
19630,最 伟大 的 巫师,5
19631,他 板,5
19632,最 喜欢 的 一,5
19633,最 合适,5
19634,个 脑袋 的 大 狗,5
19635,个 脑袋 的 大,5
19636,和 德思礼 一 家,5
19637,和 德思礼 一,5
19638,他 根本 就,5
19639,最 强大 的,5
19640,最 安全,5
19641,个 角度,5
19642,最 担心 的,5
19643,最 精彩,5
19644,最 有,5
19645,最 担心,5
19646,最 美妙,5
19647,最 糟糕 的 是,5
19648,最 让,5
19649,最 聪明,5
19650,和 海德薇 的,5
19651,和 波特,5
19652,和 格兰杰,5
19653,上学 用,5
19654,上去 的,5
19655,上 露出 了,5
19656,最后 一 句,5
19657,和 第10 站台 之间,5
19658,他 每 次,5
19659,最后 那,5
19660,和 第10 站台 之间 的 隔墙,5
19661,和 第10 站台 之间 的,5
19662,他 气喘吁吁,5
19663,月 前,5
19664,月 里,5
19665,最近 一,5
19666,他 气 得,5
19667,个 说,5
19668,有 一 丝,5
19669,有 一 两 个,5
19670,和 芙蓉,5
19671,和 胡子,5
19672,有 一 双,5
19673,和 羽毛笔,5
19674,有 一 封,5
19675,有 一 套,5
19676,有 一 天 会,5
19677,有 一 本,5
19678,他 深深 吸,5
19679,有 一 根,5
19680,和 赫敏 从,5
19681,他 深深 吸 了,5
19682,上帝 保佑,5
19683,上学 的 时候,5
19684,上学 用 的,5
19685,有 一点,5
19686,和 邓布利多 教授,5
19687,他 焦急,5
19688,有 两 个 人,5
19689,他 焦急 地,5
19690,个 这样,5
19691,个 软绵绵,5
19692,有 两 次,5
19693,有 人 想,5
19694,和 金色 的,5
19695,上帝 啊,5
19696,有 什么 不,5
19697,有 人 闯进 了,5
19698,有 什么 好处,5
19699,和颜悦色 地 说,5
19700,和颜悦色 地,5
19701,有 什么 帮助,5
19702,有 价值 的,5
19703,有 六,5
19704,咔哒 咔哒 的 声音,5
19705,他 用 一,5
19706,个 银色,5
19707,一 盒,5
19708,一 周,5
19709,一 只 袜子,5
19710,一 只 苍蝇,5
19711,一 个 用,5
19712,有 几 件,5
19713,咧 着,5
19714,有 哈利,5
19715,有 另外,5
19716,有 半,5
19717,咔哒 的 声音,5
19718,有 多少 人,5
19719,有 哪,5
19720,有 帮助,5
19721,咬 得,5
19722,咬 了 咬,5
19723,个 长长 的,5
19724,有 点儿,5
19725,有 权利,5
19726,有 翼兽 的,5
19727,咬住 了,5
19728,有 资格,5
19729,咯咯 的,5
19730,他 的 仆人,5
19731,个 长长,5
19732,有 那样,5
19733,有毒 的,5
19734,他 的 呼吸,5
19735,有的 在,5
19736,有点儿 紧张,5
19737,朋友 赫敏•格兰杰,5
19738,他 的 嘴,5
19739,他 的 命,5
19740,上气 不 接下气,5
19741,望 着 克鲁姆,5
19742,望 着 克劳奇,5
19743,望 着 她 的,5
19744,他 的 声音 很,5
19745,他 的 声音 在,5
19746,哈利 一边 说,5
19747,望 着 穆迪,5
19748,哈利 不 出声,5
19749,哈利 不 出声 地,5
19750,他 的 大脑,5
19751,个 鬼脸,5
19752,个 高大,5
19753,望着 他,5
19754,朝 他 逼近,5
19755,朝 下面,5
19756,哈利 不 敢 相信 地 说,5
19757,上课 了,5
19758,上气 不,5
19759,上楼 来到,5
19760,朝 四,5
19761,朝 房间 那,5
19762,哈利 不假思索 地 说,5
19763,朝 旁边,5
19764,朝 这边,5
19765,朝 空中,5
19766,朝 房间 那 头,5
19767,他 的 学生,5
19768,朝 那,5
19769,朝 里面,5
19770,哈利 与,5
19771,哈利 不解,5
19772,朝 门口 走去,5
19773,哈利 为,5
19774,他 的 小,5
19775,朝格兰芬 多,5
19776,哈利 也 没有,5
19777,哈利 了,5
19778,哈利 买,5
19779,他 的 床,5
19780,个 鼓鼓囊囊,5
19781,个 黑色,5
19782,本 书 的,5
19783,本 书 主人公,5
19784,哈利 什么 也 没 说,5
19785,哈利 什么 也 没,5
19786,本来 就 不,5
19787,本来 以为,5
19788,本 名叫,5
19789,他 的 情绪,5
19790,本来 还,5
19791,那 一 次,5
19792,杀 了 我 的,5
19793,杀 了 我,5
19794,杀 他,5
19795,哈利 从来 没有,5
19796,哈利 从来 没,5
19797,中 一,5
19798,个 鼓鼓囊囊 的,5
19799,个 黑影,5
19800,哈利 似乎,5
19801,条 三 个 脑袋 的 大,5
19802,他 的 时候,5
19803,条 胳膊,5
19804,条 秘密,5
19805,条 船,5
19806,他 的 注意,5
19807,条 长长 的,5
19808,条 长长,5
19809,来 一下,5
19810,条 鼻涕虫,5
19811,中 回荡,5
19812,中 回响,5
19813,中 也,5
19814,来 做 什么,5
19815,来 吃,5
19816,哈利 刚才,5
19817,哈利 刚刚,5
19818,来 告诉 你,5
19819,来 干,5
19820,哈利 加快,5
19821,中 把,5
19822,中 惊醒,5
19823,来 教,5
19824,来 接 你,5
19825,来 抓,5
19826,来 杀,5
19827,来 望 着 他,5
19828,哈利 又 说,5
19829,上面 放 着,5
19830,上面 放,5
19831,上面 印,5
19832,一 看见 他,5
19833,来 过 这里,5
19834,来 观看,5
19835,来到 了 一 个,5
19836,哈利 吃,5
19837,他 的 肚子,5
19838,来到 这里,5
19839,他 的 背影,5
19840,他 的 神情,5
19841,松动 的 地板 下,5
19842,板 着 脸 说,5
19843,板 着 脸,5
19844,板 着脸 说,5
19845,极 不,5
19846,哈利 周围,5
19847,哈利 告诉,5
19848,他 的 脑子,5
19849,极 小,5
19850,枚 徽章,5
19851,哈利 和 乔治,5
19852,柜台 上,5
19853,某 一,5
19854,中 闪闪 发亮,5
19855,中 闪闪,5
19856,中 有 一,5
19857,查理 在,5
19858,柠檬 雪糕,5
19859,栅栏 上,5
19860,哈利 和 赫敏 都,5
19861,树 下,5
19862,树 后,5
19863,哈利 和 韦斯莱 先生,5
19864,他 的 蓝 眼睛,5
19865,他 的 蓝,5
19866,栖枝 上,5
19867,校 同学,5
19868,校 的,5
19869,哈利 喃喃,5
19870,哈利 咧嘴 笑 着,5
19871,校长 的,5
19872,校规 的,5
19873,根 头发,5
19874,样子 很,5
19875,哈利 喃喃 地,5
19876,他 的 这,5
19877,他 的 膝盖,5
19878,根本 不 像,5
19879,根本 没有 注意,5
19880,哈利 在 霍格沃茨,5
19881,他 的 额头,5
19882,格兰芬 多 餐桌,5
19883,哈利 声音,5
19884,哈利 坐 了 下来,5
19885,为 一,5
19886,临近 了,5
19887,中央 的,5
19888,上面 还,5
19889,格林迪洛 的,5
19890,桃金娘 说,5
19891,桌 上 的,5
19892,桃金娘 就,5
19893,格兰芬多 的 其他,5
19894,桌子 旁 的,5
19895,桌子 中央,5
19896,那 感觉,5
19897,梅森 先生,5
19898,哈利 小心翼翼 地,5
19899,哈利 小心翼翼,5
19900,检查 一下,5
19901,棕色 眼睛,5
19902,棕色 的,5
19903,梦寐以求 的,5
19904,棵 树 上,5
19905,哈利 差点儿,5
19906,楼下 的,5
19907,模糊 地,5
19908,模糊 了,5
19909,哈利 必须,5
19910,哈利 尽管,5
19911,哈利 对罗恩,5
19912,次 一,5
19913,次 又,5
19914,次 哈利,5
19915,次 他们,5
19916,橱窗 里,5
19917,次 打开,5
19918,次 我们,5
19919,次 骑,5
19920,次 被 打开,5
19921,他 眨 了 眨眼睛,5
19922,他 眨 了,5
19923,欢迎 你们,5
19924,欢快 地 说,5
19925,正 准备,5
19926,欣慰 的,5
19927,哈利 感到 一,5
19928,正 在 那里,5
19929,正 当,5
19930,正 忙,5
19931,正 巴不得,5
19932,哈利 感到 他,5
19933,他 睡,5
19934,正 是 我,5
19935,正 注视,5
19936,正 注视 着,5
19937,哈利 所在,5
19938,哈利 所,5
19939,他 瞪,5
19940,正 跟,5
19941,哈利 所在 的,5
19942,正常 了,5
19943,哈利 手 里,5
19944,他 瞪 着,5
19945,他 睡着,5
19946,为 魔法,5
19947,为 自己 感到,5
19948,一 眼 哈利,5
19949,一 眨 不 眨 地 盯,5
19950,一 个 完全,5
19951,此刻 在,5
19952,哈利 打 了,5
19953,此刻 正在,5
19954,步 两,5
19955,此外 还,5
19956,哈利 打 了 个,5
19957,他 知道 自己,5
19958,步 就,5
19959,哈利 把 他,5
19960,为了 使,5
19961,歪斜 的,5
19962,死 后,5
19963,死 在,5
19964,哈利 抓起,5
19965,哈利 把 隐形 衣,5
19966,死于 车祸,5
19967,哈利 抬头 望 着,5
19968,哈利 抬头 望,5
19969,他 究竟,5
19970,为了 你,5
19971,死死 盯 着 哈利,5
19972,每 一 寸,5
19973,哈利 提醒,5
19974,哈利 抽出,5
19975,每 个 人 都 在,5
19976,每 一 条,5
19977,每 天 早晨,5
19978,每 只,5
19979,每 个 角落,5
19980,哈利 旁边 的,5
19981,为什么 一,5
19982,下 闪 着,5
19983,每 条,5
19984,哈利 有 一 种 很,5
19985,比 他 的,5
19986,哈利 根本,5
19987,哈利 来说,5
19988,哈利 本,5
19989,他 竭力,5
19990,比 十,5
19991,比 平时,5
19992,比 它,5
19993,比 别人,5
19994,比 想,5
19995,比 知道,5
19996,比 没有,5
19997,哈利 气 得,5
19998,哈利 气,5
19999,比 零,5
20000,他 紧张,5
20001,他 粗声粗气 地 说,5
20002,哈利 没好气 地 说,5
20003,为什么 还,5
20004,为什么 要 去,5
20005,下 闪闪 发光,5
20006,下 闪,5
20007,毛茸茸 的 尾巴,5
20008,毫 不 客气 地,5
20009,毫 不 客气,5
20010,毛皮 斗篷,5
20011,气 不 接下气 地,5
20012,他 结结巴巴 地,5
20013,他 结结巴巴,5
20014,气呼呼 地 瞪,5
20015,哈利 深深 吸 了 口 气,5
20016,哈利 深深 吸 了 口,5
20017,他 绝,5
20018,气急败坏 地 说,5
20019,他 而,5
20020,主宾席 上,5
20021,为什么 都,5
20022,水面 上,5
20023,永远 不 要,5
20024,哈利 激动 地 说,5
20025,汽车 上,5
20026,哈利 点点头,5
20027,哈利 爬,5
20028,哈利 爬到,5
20029,他 肯定 不,5
20030,主意 要,5
20031,主席 的,5
20032,沉沉 的,5
20033,沉思 着,5
20034,沙沙 作响,5
20035,主要 人物 表,5
20036,主要 人物,5
20037,下意识 地,5
20038,下巴 上,5
20039,哈利 生气 地,5
20040,哈利 生气,5
20041,没 人 的,5
20042,没 人 了,5
20043,哈利 生气 地 说,5
20044,他 能够,5
20045,没 再,5
20046,哈利 的 头,5
20047,哈利 的 信,5
20048,他 能 看到,5
20049,都 吃惊 地,5
20050,没 告诉,5
20051,哈利 的 床,5
20052,没 在,5
20053,哈利 的 感觉,5
20054,哈利 的 姨父,5
20055,没 头 的 尼克 的,5
20056,没 想 过,5
20057,哈利 的 教父,5
20058,哈利 的 手臂,5
20059,他 脚,5
20060,丽塔•斯基特 说,5
20061,没 来 得 及 回答,5
20062,没 看到,5
20063,没 用,5
20064,没 注意,5
20065,哈利 的 脑子,5
20066,没 给,5
20067,没 见 过 她,5
20068,哈利 的 膝盖 上,5
20069,没 让,5
20070,没 说 实话,5
20071,哈利 皱起,5
20072,他 自己 也,5
20073,他 脸色 苍白,5
20074,下手 了,5
20075,一 种 十分,5
20076,一 块 巧克力,5
20077,没有 一 丝,5
20078,没有 人 注意,5
20079,没有 人 愿意,5
20080,没有 人 会,5
20081,哈利 目瞪口呆 地,5
20082,没有 什么 可,5
20083,没有 停 下来,5
20084,没有 停,5
20085,哈利 看 得 出,5
20086,没有 别的 选择,5
20087,哈利 看 了 看,5
20088,他 要 去,5
20089,哈利 看到 他 的,5
20090,没有 参加,5
20091,他 认出,5
20092,哈利 看见 他,5
20093,哈利 看见 一 个,5
20094,他 认为 他,5
20095,没有 想,5
20096,哈利 睁开,5
20097,哈利 瞥见,5
20098,哈利 睁开 眼睛,5
20099,没有 把 我 的,5
20100,没有 把 我,5
